carat,clarity,color,cut,x_dimension,y_dimension,z_dimension,depth,table,price
0.28571428571428564,4,2,1,0.47058823529411775,0.471976401179941,0.6127982293395828,0.46666666666666856,0.5,0.25217391304347825
0.4256559766763847,2,1,3,0.7352941176470591,0.7463126843657817,0.7464114832535886,0.5333333333333314,0.5,0.6521739130434784
0.39285714285714274,3,6,2,0.5882352941176472,0.5870206489675516,0.5933014354066986,0.5333333333333314,0.5,0.3391304347826087
0.857142857142857,1,2,1,0.9411764705882355,0.5734731781929421,0.9521531100478471,0.7999999999999972,0.6666666666666661,0.9565217391304348
0.4256559766763847,5,3,3,0.5882352941176472,0.5899705014749261,0.6127982293395828,0.86666666666666,0.16666666666666607,0.1739130434782609
0.17857142857142855,4,5,0,0.26470588235294135,0.2654867256637168,0.2679425837320575,0.5333333333333314,0.33333333333333215,0.08695652173913043
0.5357142857142856,4,4,2,0.7058823529411766,0.7138643067846606,0.7224880382775121,0.5333333333333314,0.33333333333333215,0.5478260869565218
0.607142857142857,5,0,1,0.8235294117647061,0.8230088495575218,0.6127982293395828,0.6666666666666643,0.5,0.591304347826087
0.25,1,5,3,0.41176470588235303,0.4129793510324482,0.6127982293395828,0.3999999999999986,0.6666666666666661,0.22608695652173913
0.3214285714285714,4,6,4,0.5,0.5014749262536871,0.5023923444976077,0.5333333333333314,0.33333333333333215,0.24347826086956523
0.4256559766763847,2,2,1,0.7647058823529413,0.7728613569321532,0.7751196172248807,0.5333333333333314,0.5,0.6260869565217392
0.42857142857142855,0,3,3,0.6176470588235294,0.5734731781929421,0.626794258373206,0.5333333333333314,0.5,0.46956521739130436
0.6785714285714284,3,4,2,0.8529411764705883,0.864306784660767,0.8612440191387563,0.7333333333333343,0.6666666666666661,0.765217391304348
0.4256559766763847,2,1,4,0.7352941176470591,0.5734731781929421,0.7464114832535886,0.5999999999999943,0.5,0.6434782608695653
0.35714285714285704,4,5,0,0.5294117647058825,0.5280235988200588,0.5311004784688995,0.6666666666666643,0.5,0.3217391304347826
0.7857142857142856,5,6,1,0.9117647058823533,0.5734731781929421,0.9186602870813398,0.7999999999999972,0.33333333333333215,0.8086956521739131
0.14285714285714285,1,3,3,0.26470588235294135,0.2595870206489672,0.26315789473684204,0.5333333333333314,0.16666666666666607,0.19130434782608696
0.4256559766763847,4,2,3,0.5,0.4985250737463125,0.6127982293395828,0.46666666666666856,0.8333333333333321,0.2086956521739131
0.46428571428571425,0,1,2,0.6470588235294119,0.6489675516224187,0.6555023923444976,0.5333333333333314,0.33333333333333215,0.5217391304347827
0.7142857142857142,2,4,4,0.882352941176471,0.884955752212389,0.6127982293395828,0.86666666666666,0.0,0.8347826086956522
0.21428571428571425,3,5,1,0.3529411764705883,0.5734731781929421,0.35885167464114853,0.5333333333333314,0.5,0.21739130434782608
0.607142857142857,5,6,2,0.7941176470588236,0.7964601769911503,0.799043062200957,0.5333333333333314,0.6666666666666661,0.6000000000000001
0.17857142857142855,2,2,3,0.2941176470588238,0.5734731781929421,0.29186602870813405,0.5999999999999943,0.16666666666666607,0.18260869565217394
0.39285714285714274,4,3,0,0.5588235294117647,0.5545722713864305,0.5645933014354068,0.5333333333333314,0.33333333333333215,0.3565217391304348
0.4256559766763847,0,4,1,0.7058823529411766,0.7050147492625369,0.6127982293395828,0.6666666666666643,0.5,0.582608695652174
0.28571428571428564,1,5,3,0.47058823529411775,0.471976401179941,0.6127982293395828,0.3999999999999986,0.33333333333333215,0.26956521739130435
0.49999999999999994,4,5,1,0.6764705882352944,0.6843657817109143,0.6842105263157894,0.5333333333333314,0.8333333333333321,0.5478260869565218
0.6428571428571428,1,2,2,0.8235294117647061,0.5734731781929421,0.8325358851674645,0.46666666666666856,0.33333333333333215,0.782608695652174
0.4256559766763847,0,6,3,0.7647058823529413,0.7758112094395277,0.7799043062200959,0.5333333333333314,0.6666666666666661,0.6173913043478262
0.17857142857142855,3,3,4,0.2941176470588238,0.2920353982300883,0.6127982293395828,0.6666666666666643,0.0,0.1391304347826087
0.35714285714285704,2,4,0,0.5294117647058825,0.5734731781929421,0.5406698564593302,0.5999999999999943,0.16666666666666607,0.33043478260869563
0.4256559766763847,5,0,1,0.4411764705882355,0.44837758112094384,0.44976076555023936,0.5333333333333314,0.33333333333333215,0.14782608695652175
0.42857142857142855,2,5,2,0.6176470588235294,0.5734731781929421,0.626794258373206,0.7999999999999972,0.5,0.5043478260869566
0.75,4,1,3,0.882352941176471,0.5734731781929421,0.8851674641148326,0.5333333333333314,0.6666666666666661,0.8608695652173914
0.25,3,6,4,0.4411764705882355,0.4424778761061945,0.4401913875598087,0.7333333333333343,0.5,0.2
0.4256559766763847,1,2,1,0.7058823529411766,0.5734731781929421,0.7129186602870814,0.5333333333333314,0.8333333333333321,0.6347826086956523
0.3214285714285714,5,4,2,0.5,0.49557522123893794,0.5071770334928232,0.5333333333333314,0.33333333333333215,0.25217391304347825
0.7857142857142856,4,5,4,0.9117647058823533,0.5734731781929421,0.9186602870813398,0.7999999999999972,0.6666666666666661,0.8434782608695653
0.21428571428571425,1,6,0,0.3823529411764708,0.38348082595870214,0.6127982293395828,0.86666666666666,0.16666666666666607,0.23478260869565218
0.46428571428571425,4,3,2,0.6470588235294119,0.654867256637168,0.6555023923444976,0.5333333333333314,0.5,0.5130434782608696
0.4256559766763847,5,4,3,0.5,0.5734731781929421,0.5023923444976077,0.5999999999999943,0.8333333333333321,0.1565217391304348
0.607142857142857,2,2,0,0.7941176470588236,0.8053097345132743,0.8038277511961722,0.7333333333333343,0.5,0.765217391304348
0.14285714285714285,3,3,4,0.2352941176470591,0.5734731781929421,0.2440191387559809,0.3999999999999986,0.33333333333333215,0.16521739130434784
0.7142857142857142,1,4,1,0.8529411764705883,0.5734731781929421,0.8564593301435408,0.5333333333333314,0.6666666666666661,0.8347826086956522
0.4256559766763847,5,5,2,0.5882352941176472,0.5870206489675516,0.5933014354066986,0.6666666666666643,0.5,0.18260869565217394
0.39285714285714274,4,6,3,0.5882352941176472,0.5899705014749261,0.5885167464114833,0.5333333333333314,0.33333333333333215,0.34782608695652173
0.5357142857142856,2,4,0,0.7352941176470591,0.7433628318584071,0.7464114832535886,0.5333333333333314,0.6666666666666661,0.5565217391304349
0.6785714285714284,3,3,2,0.882352941176471,0.8820058997050144,0.8899521531100476,0.5333333333333314,0.33333333333333215,0.791304347826087
0.25,1,5,4,0.41176470588235303,0.5734731781929421,0.42105263157894735,0.5333333333333314,0.8333333333333321,0.22608695652173913
0.4256559766763847,0,6,1,0.7647058823529413,0.7758112094395277,0.7751196172248807,0.7333333333333343,0.5,0.6260869565217392
0.3214285714285714,4,2,3,0.5,0.4985250737463125,0.5071770334928232,0.5333333333333314,0.33333333333333215,0.24347826086956523
0.42857142857142855,5,4,4,0.6470588235294119,0.6460176991150441,0.6127982293395828,0.6666666666666643,0.5,0.30434782608695654
0.4256559766763847,2,5,1,0.7647058823529413,0.7787610619469025,0.7799043062200959,0.7999999999999972,0.6666666666666661,0.6434782608695653
0.7857142857142856,3,0,2,0.9411764705882355,0.5734731781929421,0.9473684210526316,0.5333333333333314,0.33333333333333215,0.8521739130434783
0.35714285714285704,1,6,4,0.5588235294117647,0.5545722713864305,0.5645933014354068,0.5333333333333314,0.16666666666666607,0.33043478260869563
0.14285714285714285,4,3,1,0.26470588235294135,0.2625368731563422,0.6127982293395828,0.5999999999999943,0.6666666666666661,0.1391304347826087
0.607142857142857,5,4,3,0.8235294117647061,0.8230088495575218,0.8277511961722488,0.5333333333333314,0.33333333333333215,0.6000000000000001
0.46428571428571425,2,5,4,0.6764705882352944,0.6843657817109143,0.6127982293395828,0.46666666666666856,0.5,0.5217391304347827
0.4256559766763847,3,6,2,0.5294117647058825,0.5309734513274336,0.5311004784688995,0.86666666666666,0.5,0.3130434782608696
0.17857142857142855,1,4,0,0.2941176470588238,0.5734731781929421,0.2966507177033493,0.3999999999999986,0.8333333333333321,0.18260869565217394
0.7142857142857142,4,3,1,0.882352941176471,0.8820058997050144,0.8899521531100476,0.6666666666666643,0.33333333333333215,0.8347826086956522
0.21428571428571425,1,6,4,0.3529411764705883,0.36283185840707954,0.6127982293395828,0.7333333333333343,0.5,0.23478260869565218
0.28571428571428564,3,4,2,0.47058823529411775,0.4808259587020647,0.4832535885167464,0.5333333333333314,0.33333333333333215,0.2608695652173913
0.857142857142857,2,5,3,0.9705882352941178,0.5734731781929421,0.9760765550239234,0.7999999999999972,0.6666666666666661,1.0
0.4256559766763847,0,6,4,0.7352941176470591,0.7433628318584071,0.7464114832535886,0.5333333333333314,0.16666666666666607,0.6521739130434784
0.39285714285714274,3,3,1,0.5882352941176472,0.5958702064896755,0.598086124401914,0.5333333333333314,0.8333333333333321,0.3565217391304348
0.6428571428571428,2,3,4,0.8529411764705883,0.8554572271386429,0.8612440191387563,0.5333333333333314,0.5,0.773913043478261
0.14285714285714285,3,6,1,0.2352941176470591,0.2359882005899705,0.6127982293395828,0.46666666666666856,0.16666666666666607,0.14782608695652175
0.4256559766763847,5,4,2,0.4411764705882355,0.45427728613569296,0.44976076555023936,0.5333333333333314,0.8333333333333321,0.16521739130434784
0.39285714285714274,1,5,3,0.5882352941176472,0.5899705014749261,0.6127982293395828,0.7999999999999972,0.33333333333333215,0.3391304347826087
0.8214285714285714,4,2,0,0.9705882352941178,0.5734731781929421,0.9808612440191389,0.86666666666666,0.5,0.8869565217391305
0.4256559766763847,1,6,4,0.7941176470588236,0.8023598820058997,0.8038277511961722,0.7333333333333343,0.16666666666666607,0.6434782608695653
0.49999999999999994,4,4,1,0.7058823529411766,0.7138643067846606,0.7129186602870814,0.5333333333333314,0.6666666666666661,0.5565217391304349
0.28571428571428564,0,5,2,0.47058823529411775,0.471976401179941,0.47846889952153115,0.5333333333333314,0.33333333333333215,0.26956521739130435
0.4256559766763847,5,6,0,0.5294117647058825,0.5734731781929421,0.5358851674641147,0.5999999999999943,0.5,0.1739130434782609
0.46428571428571425,2,3,1,0.6764705882352944,0.5734731781929421,0.6842105263157894,0.5333333333333314,0.8333333333333321,0.5304347826086957
0.75,4,4,4,0.882352941176471,0.8908554572271385,0.6127982293395828,0.5333333333333314,0.6666666666666661,0.8695652173913044
0.21428571428571425,1,5,2,0.3823529411764708,0.5734731781929421,0.3875598086124403,0.3999999999999986,0.5,0.22608695652173913
0.5357142857142856,4,1,3,0.7352941176470591,0.734513274336283,0.7416267942583732,0.5333333333333314,0.33333333333333215,0.5739130434782609
0.4256559766763847,0,6,2,0.7352941176470591,0.5734731781929421,0.7511961722488039,0.46666666666666856,0.6666666666666661,0.6173913043478262
0.17857142857142855,1,2,1,0.26470588235294135,0.2713864306784659,0.6127982293395828,0.6666666666666643,0.16666666666666607,0.1739130434782609
0.7857142857142856,3,4,0,0.9117647058823533,0.9203539823008846,0.9234449760765548,0.5333333333333314,0.5,0.8173913043478261
0.4256559766763847,2,5,4,0.7941176470588236,0.8053097345132743,0.6127982293395828,0.7333333333333343,0.6666666666666661,0.6608695652173914
0.35714285714285704,4,6,2,0.5588235294117647,0.5545722713864305,0.5598086124401915,0.5333333333333314,0.33333333333333215,0.3217391304347826
0.25,1,3,3,0.4411764705882355,0.43952802359881993,0.6127982293395828,0.5999999999999943,0.8333333333333321,0.24347826086956523
0.7142857142857142,5,4,1,0.8529411764705883,0.861356932153392,0.8612440191387563,0.7999999999999972,0.5,0.8347826086956522
0.607142857142857,2,3,2,0.7941176470588236,0.8141592920353982,0.8133971291866031,0.5333333333333314,0.6666666666666661,0.7565217391304349
0.1071428571428571,3,6,1,0.17647058823529416,0.17699115044247793,0.6127982293395828,0.5333333333333314,0.33333333333333215,0.1391304347826087
0.42857142857142855,1,5,4,0.6176470588235294,0.6253687315634218,0.626794258373206,0.5333333333333314,0.6666666666666661,0.3826086956521739
0.4256559766763847,1,5,3,0.7647058823529413,0.7758112094395277,0.7751196172248807,0.7333333333333343,0.5,0.6434782608695653
0.21428571428571425,4,2,1,0.3529411764705883,0.359882005899705,0.6127982293395828,0.6666666666666643,0.16666666666666607,0.2086956521739131
0.8214285714285714,5,6,0,0.9411764705882355,0.9528023598820057,0.9521531100478471,0.5333333333333314,0.33333333333333215,0.8173913043478261
0.3214285714285714,4,3,2,0.47058823529411775,0.5734731781929421,0.47846889952153115,0.5333333333333314,0.5,0.25217391304347825
0.6785714285714284,1,4,1,0.8529411764705883,0.8731563421828907,0.8708133971291867,0.7999999999999972,0.5,0.8086956521739131
0.14285714285714285,4,5,4,0.2352941176470591,0.5734731781929421,0.2392344497607657,0.3999999999999986,0.6666666666666661,0.13043478260869568
0.4256559766763847,2,2,3,0.7058823529411766,0.5734731781929421,0.7129186602870814,0.5333333333333314,0.6666666666666661,0.6260869565217392
0.5357142857142856,3,4,0,0.7352941176470591,0.7463126843657817,0.7416267942583732,0.5333333333333314,0.33333333333333215,0.5739130434782609
0.17857142857142855,3,3,2,0.2941176470588238,0.29498525073746285,0.6127982293395828,0.5999999999999943,0.8333333333333321,0.1565217391304348
0.75,2,5,3,0.882352941176471,0.5734731781929421,0.8899521531100476,0.5333333333333314,0.16666666666666607,0.8608695652173914
0.46428571428571425,4,2,4,0.6470588235294119,0.6607669616519172,0.6555023923444976,0.5333333333333314,0.6666666666666661,0.5043478260869566
0.4256559766763847,1,4,2,0.7352941176470591,0.7492625368731562,0.7464114832535886,0.6666666666666643,0.5,0.6086956521739131
